,game_str,play_per_game_throw,type_throw,play_id,player_id_throw,player_position_throw,xy_throw_angle_throw,elevation_throw_angle_throw,throw_bounced_throw,throw_velo_throw,batter_dist_to_first_throw,thrower_x_throw,thrower_y_throw,batter_x_throw,batter_y_throw,ball_position_x_throw,ball_position_y_throw,ball_position_z_throw,play_per_game_receive,type_receive,player_id_receive,player_position_receive,xy_throw_angle_receive,elevation_throw_angle_receive,throw_bounced_receive,throw_velo_receive,batter_dist_to_first_receive,thrower_x_receive,thrower_y_receive,batter_x_receive,batter_y_receive,ball_position_x_receive,ball_position_y_receive,ball_position_z_receive,target,dist_from_bag_receive,dist_from_bag_throw,shorten_throw_by,batter_time_to_first_throw,throw_time_to_first_throw
146,1903_24_TeamNA_TeamA1,,trusted_first_base_out_throws,147.0,3579.0,4.0,0.8517354579382286,1.005861098537562,0.0,62.288554646268736,37.87115877409299,12.8793,125.2944,37.1199,36.6039,16.23672,118.884,6.68457,,trusted_first_base_out_receives,8977.0,3.0,,,0.0,,16.049092199189733,,,52.8114,51.7938,61.2195,64.6746,2.166462,1,3.4090607457800766,73.10034253030125,2.5496387262016613,1.4026355101515922,0.8001471568867746
147,1903_24_TeamNA_TeamA1,,trusted_first_base_out_throws,156.0,2386.0,5.0,0.2979048119805584,4.8050888498065385,0.0,67.11994405660886,49.45149584453084,-42.4881,91.9749,28.0842,29.2701,-39.3057,88.2312,5.64972,,trusted_first_base_out_receives,1009.0,3.0,,,0.0,,22.25295246054012,,,47.265,48.5709,58.6497,63.9906,2.361327,1,5.531569746939795,105.99246451697358,5.0537564018674,1.831536883130772,1.076668761442276
148,1903_24_TeamNA_TeamA1,,trusted_first_base_out_throws,157.0,1945.0,2.0,3.587811481815926,-0.5906366379250328,0.0,76.57524350331462,39.55366446498315,-3.5589,11.5407,35.8701,35.4732,-0.767073,11.29947,5.20797,,trusted_first_base_out_receives,1009.0,3.0,,,0.0,,18.760958510942626,,,50.8128,49.9485,60.8166,66.0447,0.459486,1,3.7369735096072887,83.15548144401559,0.7014689527952732,1.4649505357401167,0.7403911242784412
149,1903_24_TeamNA_TeamA1,,trusted_first_base_out_throws,168.0,2386.0,5.0,2.2267586353032005,3.333811695840712,0.0,68.5359585402331,45.17380732527853,-38.3442,97.5486,30.231,33.2334,-35.6358,94.1505,5.89029,,trusted_first_base_out_receives,1009.0,3.0,,,0.0,,19.1239315922744,,,48.9366,51.4107,58.9314,66.3108,2.153991,1,5.8259914101579,104.02507869825577,5.398674271615665,1.673103975010316,1.0348520632081508
150,1903_24_TeamNA_TeamA1,,trusted_first_base_out_throws,207.0,9609.0,5.0,0.6142170407650287,8.091855206056369,0.0,56.4847259436816,52.710881037469285,-37.0302,71.2704,25.7013,27.0456,-32.604,69.5289,6.56196,,trusted_first_base_out_receives,8977.0,3.0,,,0.0,,22.910071247587133,,,46.8357,48.0672,60.0477,64.0725,5.13507,1,6.281572817670158,96.64665321467412,3.951962537400564,1.9522548532396031,1.1665799325930872
151,1903_24_TeamNA_TeamA1,,trusted_first_base_out_throws,215.0,2990.0,1.0,0.3429697894106231,2.3737938169526096,0.0,56.96482186916195,36.79336467201355,0.7677,56.6118,37.1553,38.0988,5.4096,59.2872,6.08151,,trusted_first_base_out_receives,1009.0,3.0,,,0.0,,16.75051340224188,,,51.1851,52.4385,65.955,63.951,3.90828,1,4.553311488795443,58.708281699342905,1.9147591116775842,1.3627172100745761,0.702669873395844
152,1903_03_TeamNE_TeamA2,,trusted_first_base_out_throws,36.0,2148.0,6.0,2.1085491902670435,3.689323022435576,0.0,70.56171406324012,37.55166867257146,-20.8608,101.8665,37.47,36.7086,-22.59753,99.2451,4.8525,,trusted_first_base_out_receives,2382.0,3.0,,,0.0,,14.03744800600938,,,53.3031,54.1419,58.9602,66.0432,2.690025,1,5.908498857394625,93.42452580110493,5.375176308407623,1.3908025434285725,0.902714644951094
153,1903_03_TeamNE_TeamA2,,trusted_first_base_out_throws,52.0,6000.0,6.0,1.2483820652251456,6.971649135995244,0.0,75.36062447009209,47.63757651006483,-32.2839,130.2399,29.4306,30.4872,-32.2338,126.8322,4.20681,,trusted_first_base_out_receives,6803.0,3.0,,,0.0,,18.03571999874146,,,50.7342,51.0405,60.363,63.1326,5.14746,1,6.122873429170704,114.90305238145072,2.643575519494318,1.7643546855579568,1.0395509635025706
154,1903_03_TeamNE_TeamA2,,trusted_first_base_out_throws,55.0,4306.0,4.0,2.594101808780197,6.121872675136913,0.0,48.21975971288159,45.350642259469325,22.455,113.6244,30.8664,32.2932,20.97114,110.8533,3.94689,,trusted_first_base_out_receives,6803.0,3.0,,,0.0,,21.43853128844555,,,47.6742,49.3317,62.5143,66.7935,2.335386,1,4.082569195920206,63.75977410100403,3.2330658828073844,1.6796534170173825,0.9015305243940759
155,1903_03_TeamNE_TeamA2,,trusted_first_base_out_throws,75.0,3445.0,1.0,12.07971895494929,-1.214767948027344,0.0,31.81292762371065,31.53728174009664,45.1767,47.4537,40.5441,42.1641,46.1955,48.8406,3.9801,,trusted_first_base_out_receives,6803.0,3.0,,,0.0,,17.893305213595912,,,50.3898,51.6141,60.8241,67.0131,3.4854,1,5.6085242403196,23.219579812583486,0.5625426630896639,1.168047471855431,0.49763329166968784
156,1903_03_TeamNE_TeamA2,,trusted_first_base_out_throws,90.0,1972.0,5.0,0.2981734682235465,5.513611833085797,0.0,68.26655285157753,45.56626290337044,-21.5781,101.6187,29.7855,33.1407,-23.6517,99.6528,4.40163,,trusted_first_base_out_receives,2382.0,3.0,,,0.0,,18.516141434688024,,,49.7271,51.4212,61.5045,61.7442,2.622348,1,3.876594550920512,94.53093162527033,1.3716083083059096,1.687639366791498,0.9441145103799663
157,1903_03_TeamNE_TeamA2,,trusted_first_base_out_throws,104.0,3445.0,1.0,3.6151163304080662,-0.4092867184794795,0.0,70.2815468486221,34.735761814267654,-3.5292,45.6114,37.9878,40.2183,-3.9432,42.819,6.05217,,trusted_first_base_out_receives,6803.0,3.0,,,0.0,,14.68066545382527,,,52.6797,53.8722,61.5972,66.1707,1.751061,1,3.6937879634515527,70.97579041326148,1.351597703309488,1.286509696824728,0.6885375569556008
158,1903_03_TeamNE_TeamA2,,trusted_first_base_out_throws,148.0,4306.0,4.0,1.04406181312906,5.959724996743639,0.0,58.16232749769587,50.67076264581157,23.9625,134.226,27.5982,28.023,22.25601,130.9947,4.64277,,trusted_first_base_out_receives,6803.0,3.0,,,0.0,,26.395067947712896,,,44.5113,45.4515,62.427,64.2666,3.92181,1,4.152605629166414,79.18879841895996,1.3969297580943534,1.876694912807836,0.9282836126057648
159,1903_03_TeamNE_TeamA2,,trusted_first_base_out_throws,166.0,6000.0,6.0,0.8809601879714022,6.4318531680270175,0.0,75.90574676979516,37.66581222094624,0.291,153.3141,36.6822,37.3335,-2.439729,152.1852,4.67469,,trusted_first_base_out_receives,6803.0,3.0,,,0.0,,7.13445023660258,,,58.2777,58.9332,60.5571,63.1818,7.70229,1,8.308834535318333,110.58324133335958,1.8009869893004458,1.3950300822572683,0.9932838317208084
160,1903_03_TeamNE_TeamA2,,trusted_first_base_out_throws,173.0,9762.0,5.0,1.1279681707378173,4.020326430248894,0.0,78.22897967983626,41.69017783663595,-40.8018,89.2707,34.9359,33.4044,-41.1228,86.6013,5.7366,,trusted_first_base_out_receives,6803.0,3.0,,,0.0,,15.882502610655372,,,52.2969,52.5222,59.307,63.9822,6.13044,1,7.514730493345226,107.40256229225002,4.626789237245107,1.5440806606161461,0.9360643048948171
161,1903_03_TeamNE_TeamA2,,trusted_first_base_out_throws,176.0,1557.0,4.0,2.6051095722597983,6.224726036266331,0.0,63.80810912351248,33.6647320694797,75.4989,128.7837,39.834,39.8361,72.5508,130.0974,2.917956,,trusted_first_base_out_receives,2382.0,3.0,,,0.0,,12.66480408897566,,,54.4269,54.9492,60.5937,63.6723,5.04291,1,5.891483641706613,67.11603071837136,0.1527982272842968,1.246841928499248,0.7171485045760494
162,1903_03_TeamNE_TeamA2,,trusted_first_base_out_throws,214.0,9762.0,5.0,2.066379275502445,3.8027371151016287,0.0,80.3468969447343,56.44699327553592,-57.3462,92.6325,22.9623,24.5037,-61.1625,90.5907,5.62107,,trusted_first_base_out_receives,6803.0,3.0,,,0.0,,26.813725586653952,,,44.409,44.9538,60.2859,65.0502,4.10184,1,5.482903200179138,127.8026775981346,3.752846122554045,2.0906293805754044,1.0844999896263188
163,1903_03_TeamNE_TeamA2,,trusted_first_base_out_throws,231.0,1972.0,5.0,1.3063661765949834,2.9978232219163545,0.0,78.94038144861386,43.5830613258233,-55.2024,88.0704,31.9458,33.7233,-55.9929,86.0598,5.5386,,trusted_first_base_out_receives,2382.0,3.0,,,0.0,,13.09483395328252,,,54.0888,54.681,59.4129,62.7033,1.591704,1,4.612513269887536,121.84120205730014,4.05015309617416,1.614187456511974,1.0523341455992148
164,1903_03_TeamNE_TeamA2,,trusted_first_base_out_throws,236.0,7071.0,2.0,3.632676597979786,5.227637075490262,0.0,55.98795142817946,54.1281784757451,2.5746,12.5037,24.5745,26.1726,4.62594,11.73435,5.9022,,trusted_first_base_out_receives,6803.0,3.0,,,0.0,,26.86391948009148,,,43.9164,45.4005,60.9084,65.7903,3.67206,1,5.056579925574459,78.81373799120453,0.9036479035682559,2.0047473509535223,0.9597675376439215
165,1903_12_TeamNC_TeamA1,,trusted_first_base_out_throws,24.0,3129.0,4.0,2.585883069290739,0.8531258964305724,0.0,55.94111343350803,34.737632353936455,48.2451,110.8167,38.1744,40.0128,46.6302,107.8812,5.04387,,trusted_first_base_out_receives,4507.0,3.0,,,0.0,,18.54891313872343,,,48.8163,52.4892,63.6204,66.786,3.86859,1,4.986594600070131,47.666329017128525,3.3365418742640878,1.2865789760717206,0.5809507386493049
166,1903_12_TeamNC_TeamA1,,trusted_first_base_out_throws,35.0,7831.0,5.0,1.2408803587419883,3.420625097703784,0.0,75.39963670292468,47.32389412377245,-51.8094,88.0473,30.8547,29.5119,-50.9601,85.3053,5.22543,,trusted_first_base_out_receives,4507.0,3.0,,,0.0,,17.00350652579804,,,51.5499,51.6831,64.1436,61.9398,-0.0754431,1,1.7745569472254812,116.74673799110704,0.8135461380241548,1.7527368193989796,1.0556846565855296
167,1903_12_TeamNC_TeamA1,,trusted_first_base_out_throws,81.0,2148.0,4.0,1.713033720359919,6.64159133509099,0.0,51.45440587435692,42.27720842980285,50.3016,136.5378,34.5279,32.9823,47.5947,133.9599,5.01807,,trusted_first_base_out_receives,1009.0,3.0,,,0.0,,15.108935692326732,,,52.1121,53.8725,62.7249,66.228,3.94089,1,4.802818977498378,72.30189012374687,2.993952429553348,1.5658225344371426,0.9580447402598834
168,1903_12_TeamNC_TeamA1,,trusted_first_base_out_throws,100.0,1771.0,5.0,1.262547487278629,4.043758269082053,0.0,75.16937564860098,42.53249273881817,-48.2859,84.978,31.0437,36.3171,-46.8582,82.3686,5.8557,,trusted_first_base_out_receives,1009.0,3.0,,,0.0,,11.462035075287746,,,54.3522,56.9223,64.1076,62.5812,3.54831,1,3.7322581087540816,112.2266918366699,0.45227166620312853,1.5752775088451174,1.0179206533095357
169,1903_12_TeamNC_TeamA1,,trusted_first_base_out_throws,115.0,3129.0,4.0,0.5307934535439428,5.374715497803157,0.0,62.01188372544256,35.24573371684067,41.1591,140.3349,38.4603,38.9766,39.6858,136.8594,3.67173,,trusted_first_base_out_receives,4507.0,3.0,,,0.0,,11.90123789598236,,,55.0389,55.4136,59.6952,67.0704,3.98856,1,6.575507696310957,77.12589858023173,4.671975017016215,1.305397545068173,0.847976898562234
170,1903_12_TeamNC_TeamA1,,trusted_first_base_out_throws,121.0,3129.0,4.0,0.8909093312235745,7.145444603333043,0.0,57.40474407380511,37.898672506726285,28.5612,129.5697,37.3611,36.3312,26.14962,128.3523,3.27543,,trusted_first_base_out_receives,4507.0,3.0,,,0.0,,11.816227341078225,,,54.8226,55.773,61.4646,65.7171,3.86265,1,4.8955794634713685,74.85960206976142,3.054155972745251,1.4036545372861586,0.8891160236004975
171,1903_12_TeamNC_TeamA1,,trusted_first_base_out_throws,130.0,2148.0,4.0,0.6138926514439685,1.737436792151196,0.0,74.33482487733598,39.66671412791991,30.8712,141.5991,35.9187,35.2671,30.915,136.5138,5.57088,,trusted_first_base_out_receives,1009.0,3.0,,,0.0,,19.95150600519652,,,48.2598,50.9304,62.8179,65.2509,3.82341,1,4.229648487375823,80.07860105477532,2.0681097860910334,1.46913756029333,0.7344848851745279
172,1903_12_TeamNC_TeamA1,,trusted_first_base_out_throws,218.0,3129.0,4.0,2.8445028080925248,5.406565565318264,0.0,62.32480766217355,42.86911120586223,95.5086,151.0056,32.7159,33.9498,92.8977,152.4504,3.25002,,trusted_first_base_out_receives,4507.0,3.0,,,0.0,,15.775736678215337,,,51.7956,53.2188,62.5941,63.1242,-0.0529779,1,1.1668531415131091,93.56257161744699,0.818017386426279,1.587744859476379,1.0235284320800193
173,1903_12_TeamNC_TeamA1,,trusted_first_base_out_throws,237.0,1181.0,6.0,2.43256711212988,3.4011096390396296,0.0,74.37366045105321,47.68003755486456,17.5149,142.6215,30.4686,29.3895,15.49527,140.3469,4.20483,,trusted_first_base_out_receives,1009.0,3.0,,,0.0,,24.549983295665086,,,46.3983,46.1628,59.1105,60.2304,1.74246,1,5.93057518201722,90.6618243297562,0.39855261001488174,1.7659273168468357,0.8311205203326174
174,1903_09_TeamNJ_TeamB,,trusted_first_base_out_throws,15.0,1144.0,6.0,7.418955393605988,2.233166926899256,0.0,73.6309190626849,42.92371261692303,-26.8734,114.6201,33.24,33.336,-25.7472,113.7408,3.876,,trusted_first_base_out_receives,1980.0,3.0,,,0.0,,20.824020574008248,,,49.3638,48.4791,60.4335,65.5452,3.9837,1,5.4571312130571465,102.54342710163964,3.876378204610906,1.589767133960112,0.9495248049403029
175,1903_09_TeamNJ_TeamB,,trusted_first_base_out_throws,50.0,2235.0,4.0,3.46812955118038,2.9451601423548506,0.0,54.2967922105513,41.19641336956207,69.0624,112.3638,35.0403,33.9879,65.664,104.6451,4.37337,,trusted_first_base_out_receives,1980.0,3.0,,,0.0,,31.385954253272185,,,41.7927,41.1054,61.5033,65.3061,5.11914,1,5.791943021740509,41.28770644502519,2.092593703465255,1.5257930877615582,0.5184481075112276
176,1903_09_TeamNJ_TeamB,,trusted_first_base_out_throws,58.0,2235.0,4.0,0.9139222181506536,3.161462202413527,0.0,80.32388931445134,48.45110645505412,-29.9307,146.7426,28.7316,30.0399,-27.99057,143.1117,5.08941,,trusted_first_base_out_receives,1980.0,3.0,,,0.0,,18.716239860934053,,,50.1624,50.6526,60.6159,62.5002,1.752417,1,3.675873397605471,121.39936193195835,1.6098154722920162,1.7944854242612638,1.0304582084739438
177,1903_09_TeamNJ_TeamB,,trusted_first_base_out_throws,60.0,1080.0,5.0,3.3678597315792835,6.07968510588964,0.0,71.22799968120323,49.47497900107966,-56.7549,107.8518,29.0832,28.233,-60.1563,106.3512,5.44071,,trusted_first_base_out_receives,1980.0,3.0,,,0.0,,15.605007765840895,,,52.38,52.8351,61.5663,67.9524,2.52879,1,5.412351560627097,131.06986163352954,3.468622368368318,1.832406629669617,1.2546159397289824
178,1903_09_TeamNJ_TeamB,,trusted_first_base_out_throws,73.0,3020.0,2.0,2.6704758568502998,4.907326840251173,0.0,61.39798313848291,65.54816587384997,-3.4122,7.6872,16.7535,17.8329,-0.1323951,9.44541,5.30064,,trusted_first_base_out_receives,6266.0,3.0,,,0.0,,44.12179706597626,,,32.8662,32.0211,63.5082,66.1131,3.25539,1,4.090597018554944,83.85688287590395,1.2928318172184554,2.4277098471796283,0.9312007510213663
179,1903_09_TeamNJ_TeamB,,trusted_first_base_out_throws,110.0,6201.0,5.0,0.965617563430923,3.394170128299129,0.0,74.80186933968598,47.85109959104826,-45.0783,95.3289,29.6946,29.9133,-39.8565,91.9317,5.88534,,trusted_first_base_out_receives,6266.0,3.0,,,0.0,,19.1962695637388,,,50.0733,50.0583,63.0363,62.7681,3.33366,1,3.4981141413894155,107.45475520069967,0.5342075832365508,1.7722629478166023,0.9794266025508817
180,1903_09_TeamNJ_TeamB,,trusted_first_base_out_throws,160.0,3020.0,2.0,3.167903921800594,3.972849254459209,0.0,63.36380143215872,79.61333506755197,-1.0731,0.3801,5.5692,9.1776,-1.520856,8.9679,5.20752,,trusted_first_base_out_receives,6266.0,3.0,,,0.0,,61.85529123323581,,,19.4238,20.3841,64.5747,68.2095,2.370471,1,5.232343382171475,85.2173723046399,3.501988882192285,2.948642039538962,0.9169499310920916
181,1903_09_TeamNJ_TeamB,,trusted_first_base_out_throws,173.0,3033.0,4.0,0.3358225346434063,8.235712821489477,0.0,58.94738231508189,45.1314497586276,32.3382,150.3849,31.8858,31.5687,29.41407,149.9412,3.114,,trusted_first_base_out_receives,6266.0,3.0,,,0.0,,11.226733480679794,,,55.554,55.851,61.0608,63.0882,2.208741,1,3.439891386369285,92.8926745687331,0.5118983772085112,1.6715351762454669,1.0744238772175236
182,1903_09_TeamNJ_TeamB,,trusted_first_base_out_throws,186.0,3033.0,4.0,1.3000842563200568,5.705439362384062,0.0,65.26266722195707,43.95659663232904,57.8835,135.1575,31.3056,33.8622,55.9143,133.3257,2.861241,,trusted_first_base_out_receives,6266.0,3.0,,,0.0,,23.52331023834819,,,46.0011,48.0759,60.4764,65.4144,4.61184,1,5.867269049107993,70.17134896614573,2.298808884378624,1.628022097493668,0.7330839553933804
183,1903_09_TeamNJ_TeamB,,trusted_first_base_out_throws,211.0,2235.0,4.0,3.4307471460252525,3.463378482032488,0.0,36.0801476042795,33.88149413776342,47.3052,99.0912,39.2631,40.1079,48.4521,97.7967,2.4546,,trusted_first_base_out_receives,1980.0,3.0,,,0.0,,16.123819178736305,,,52.092,52.3866,61.575,63.2202,4.6929,1,5.144106448188314,37.46187804511489,0.7620986619863122,1.254870153250497,0.7079130985059943
184,1903_09_TeamNJ_TeamB,,trusted_first_base_out_throws,249.0,4557.0,6.0,1.0515734525923757,3.551668600702585,0.0,84.59745052231318,46.272487274047705,-27.8022,132.5034,30.2166,31.6389,-28.57662,129.9879,4.82733,,trusted_first_base_out_receives,6266.0,3.0,,,0.0,,18.855670163783163,,,49.9059,50.7198,60.4785,59.2056,3.97155,1,6.739901722108021,113.70677988714667,0.14501033556498397,1.7137958249647298,0.9164057249860658
185,1903_19_TeamNL_TeamB,,trusted_first_base_out_throws,48.0,2804.0,4.0,1.15520566262207,5.394856133931782,0.0,63.57984885268731,47.41775480866973,7.6137,145.5264,29.3991,30.8367,6.30771,142.5684,4.25871,,trusted_first_base_out_receives,2488.0,3.0,,,0.0,,22.945766698086132,,,46.8564,47.9925,59.4309,61.179,1.525269,1,5.108257148337346,97.6464912116566,0.5486735256714259,1.7562131410618418,1.0471185637824176
186,1903_19_TeamNL_TeamB,,trusted_first_base_out_throws,58.0,9880.0,4.0,1.2892247087541373,15.55730374003515,0.0,26.497669075955013,28.02279140588925,41.8983,87.2403,43.0233,44.6595,44.2443,85.914,1.809633,,trusted_first_base_out_receives,6442.0,3.0,,,0.0,,11.53161143496401,,,54.9405,56.0697,59.6184,67.4364,4.58721,1,7.185279388544375,29.590560482658308,5.774306357066874,1.0378811631810834,0.7613848436420777
187,1903_19_TeamNL_TeamB,,trusted_first_base_out_throws,67.0,2804.0,4.0,0.7206947588794753,6.057531598598126,0.0,69.15236853492243,44.72828814919986,5.997,151.023,31.002,33.0552,4.07832,147.6468,4.06098,,trusted_first_base_out_receives,2488.0,3.0,,,0.0,,15.199852396980598,,,52.7253,53.0607,59.2779,58.6875,1.676748,1,6.808773546408531,103.05943324880137,1.4497900032323594,1.65660326478518,1.0161068944785268
188,1903_19_TeamNL_TeamB,,trusted_first_base_out_throws,74.0,3236.0,6.0,0.2138636610553029,5.474416030078808,0.0,78.44167331301743,42.445428229906206,-55.3611,123.6648,32.8506,34.4223,-54.5025,121.0911,4.81935,,trusted_first_base_out_receives,6442.0,3.0,,,0.0,,7.518152056991974,,,58.287,58.3602,62.3685,59.6082,1.762371,1,4.579731656920921,131.45895949125295,0.5548909789365086,1.5720528974039336,1.1426205986455527
190,1903_19_TeamNL_TeamB,,trusted_first_base_out_throws,194.0,5847.0,5.0,2.0491037995163714,5.719420082901129,0.0,74.6425175477908,42.16400843290117,-55.7604,67.6665,33.1977,34.4661,-53.4918,65.6964,4.90617,,trusted_first_base_out_receives,6442.0,3.0,,,0.0,,13.903771440298083,,,53.5872,54.0342,59.1402,63.8457,5.14587,1,6.838650755445742,117.25215635163119,4.713710080381587,1.5616299419593025,1.0710093630500652
191,1903_19_TeamNL_TeamB,,trusted_first_base_out_throws,264.0,3236.0,6.0,1.853993398504688,6.570317263016942,0.0,69.45789099107687,36.6333265745709,3.6321,159.4629,38.703,36.8037,3.55977,154.9995,4.11948,,trusted_first_base_out_receives,6442.0,3.0,,,0.0,,4.798885950979729,,,60.4227,60.0786,62.292,63.2394,3.62553,1,3.8885330936933777,109.42205797422416,0.5422703783261554,1.3567898731322556,1.074093267202245
192,1903_19_TeamNL_TeamB,,trusted_first_base_out_throws,265.0,3236.0,6.0,0.5947862157595285,5.507528077838972,0.0,74.29389103153963,39.391011016444125,-11.6451,140.3133,35.5641,36.0096,-14.37282,140.0013,3.37086,,trusted_first_base_out_receives,6442.0,3.0,,,0.0,,8.933146605412375,,,57.5976,57.0597,60.8559,64.1961,1.718145,1,3.318244431337392,109.21725885739882,2.430477825733175,1.458926333942375,1.0022980280837237
193,1903_19_TeamNL_TeamB,,trusted_first_base_out_throws,272.0,3236.0,6.0,1.6572316207312918,7.842863423861232,0.0,64.86172285105415,44.1558353175261,-31.5591,116.7303,32.346,32.4876,-31.6608,114.4926,4.73184,,trusted_first_base_out_receives,6442.0,3.0,,,0.0,,16.856656467511005,,,51.4251,52.0227,60.7893,64.4235,3.99021,1,4.965936744812667,108.12300900109653,3.0555930205433017,1.6354013080565222,1.136549489401483
194,1901_02_TeamLG_TeamA3,,trusted_first_base_out_throws,33.0,7028.0,4.0,1.4918510079602592,2.041000974876953,0.0,74.61141499475157,42.06783859304468,30.672,151.3923,36.2925,31.6734,29.65083,150.1824,5.271,,trusted_first_base_out_receives,4202.0,3.0,,,0.0,,21.853056500361514,,,49.3812,47.079,64.6083,65.7837,2.055237,1,3.1240165557252677,93.12719836486554,1.755277503815315,1.5580680960386917,0.8510008021891202
195,1901_02_TeamLG_TeamA3,,trusted_first_base_out_throws,59.0,1959.0,6.0,0.2991120716504849,2.253670292927809,0.0,77.67033037827304,24.32960095189427,5.3553,127.2981,46.0236,46.8585,5.14956,124.0956,5.0754,,trusted_first_base_out_receives,1851.0,3.0,,,0.0,,3.397787558292987,,,60.8931,61.6392,60.5745,64.5051,3.71316,1,4.891986386077193,84.27201409616195,2.971903151516669,0.9010963315516397,0.7397533306613183
196,1903_31_TeamNB_TeamA1,,trusted_first_base_out_throws,18.0,1771.0,5.0,2.242149697312736,6.415679805354901,0.0,72.58887439867259,45.82730543061338,-58.9713,104.9364,30.3495,32.145,-57.4416,101.4357,5.41881,,trusted_first_base_out_receives,1286.0,3.0,,,0.0,,9.024302629861472,,,55.8246,59.127,58.1202,65.4885,3.80349,1,6.953331535028561,126.9589200797056,5.976642446651068,1.6973076085412362,1.1924820914704979
197,1903_31_TeamNB_TeamA1,,trusted_first_base_out_throws,53.0,8787.0,6.0,1.5711075636083576,8.057470454887056,0.0,57.46241038890377,49.07299033727126,-15.0021,97.3152,29.2833,28.5996,-14.58333,94.1823,4.23711,,trusted_first_base_out_receives,4794.0,3.0,,,0.0,,27.464397948170987,,,45.0636,43.4103,61.7742,59.106,3.73983,1,6.166012203725566,84.08113572849474,0.2770573607092625,1.8175181606396762,0.997639044708955
198,1903_31_TeamNB_TeamA1,,trusted_first_base_out_throws,124.0,8787.0,6.0,1.851505177606112,7.280153106087261,0.0,71.24243841175412,46.177558681280594,-46.7346,129.3453,30.4233,31.5609,-43.2891,124.9395,5.13039,,trusted_first_base_out_receives,4794.0,3.0,,,0.0,,11.292058086142427,,,55.0356,56.3265,59.1909,65.7252,3.36333,1,5.954216696277909,123.36023048826623,5.032387391530131,1.7102799511585405,1.1805791380089703
199,1903_31_TeamNB_TeamA1,,trusted_first_base_out_throws,132.0,2148.0,6.0,1.3174365555900245,1.2051841877286689,0.0,84.8510752443962,36.86952034628795,-26.9214,138.3558,36.9126,38.2422,-28.83915,136.902,5.2392,,trusted_first_base_out_receives,1286.0,3.0,,,0.0,,6.483510654261519,,,58.434,59.7747,59.8254,65.1207,-0.666474,1,4.145601832232635,118.09804430304445,3.8760152480564116,1.3655377906032573,0.9489516028049984
200,1903_31_TeamNB_TeamA1,,trusted_first_base_out_throws,150.0,2386.0,4.0,2.330893341040753,4.888428801699156,0.0,63.86175653061287,37.25543660200737,60.0285,140.0922,38.4099,36.2274,56.8134,137.6613,4.83612,,trusted_first_base_out_receives,1286.0,3.0,,,0.0,,14.70198357768674,,,53.3367,53.1516,64.1574,68.727,5.92068,1,7.8233043966976386,74.49292414997149,5.392133054113028,1.3798309852595323,0.7953034578940633
201,1903_31_TeamNB_TeamA1,,trusted_first_base_out_throws,284.0,2919.0,4.0,4.640047068983017,5.027056079344578,0.0,62.37807648032326,47.234668981051264,47.3106,145.7925,29.4906,31.0059,45.7197,140.3079,4.3989,,trusted_first_base_out_receives,1286.0,3.0,,,0.0,,28.790633425453404,,,42.5409,44.0502,65.4849,69.2094,4.48104,1,7.38291072087768,78.85746731108097,5.2457996013067385,1.7494321844833802,0.8619251519349606
202,1903_31_TeamNB_TeamA1,,trusted_first_base_out_throws,290.0,6189.0,4.0,0.1419238062283877,2.8989974917334744,0.0,63.93693178724563,29.915808517816743,62.6943,131.9007,42.4353,42.5367,59.3424,131.2011,3.01266,,trusted_first_base_out_receives,4794.0,3.0,,,0.0,,8.068426656670715,,,57.6039,58.2852,61.3383,66.0393,0.892611,1,3.4425708632540295,67.7650132875066,2.578099665601991,1.1079929080672868,0.7226241048052437
203,1903_31_TeamNB_TeamA1,,trusted_first_base_out_throws,297.0,6189.0,4.0,2.522888683896285,3.800136723460961,0.0,68.91582575485648,33.270182343443096,35.0106,129.4863,38.8311,41.4711,33.2232,127.1841,3.49989,,trusted_first_base_out_receives,4794.0,3.0,,,0.0,,12.59150100582153,,,53.9076,55.65,57.9369,64.44,3.61695,1,6.800283511599983,70.53587325695267,3.3596416584288313,1.2322289756830775,0.6978302493009007
204,1903_02_TeamNE_TeamA2,,trusted_first_base_out_throws,23.0,4619.0,1.0,2.2138175224145025,16.239963367679486,0.0,27.001374637282687,45.48826495293052,27.8574,59.4267,31.6875,31.263,30.4941,59.0487,3.15522,,trusted_first_base_out_receives,6803.0,3.0,,,0.0,,26.448695914745823,,,44.898,44.9772,61.4925,64.6803,4.70091,1,5.271780775248588,33.610366323995656,2.4165686965956548,1.6847505538122416,0.8486841264619515
205,1903_02_TeamNE_TeamA2,,trusted_first_base_out_throws,31.0,7071.0,2.0,3.8038000592555874,6.280369959023442,0.0,62.05794787445195,44.87079226958184,4.1604,13.1772,30.5922,33.2874,2.471841,8.89809,5.23809,,trusted_first_base_out_receives,6803.0,3.0,,,0.0,,19.25180718984773,,,49.0659,51.0603,60.5193,66.0579,6.60165,1,7.691959709849799,82.25307067252639,1.1314058323257195,1.661881195169698,0.9036773928557825
206,1903_02_TeamNE_TeamA2,,trusted_first_base_out_throws,96.0,6000.0,6.0,1.4173445576048915,5.680654989676502,0.0,73.44988940909388,53.4302189230344,-36.2442,123.9762,26.4201,25.3056,-35.9181,120.9444,4.91481,,trusted_first_base_out_receives,6803.0,3.0,,,0.0,,27.01237771304738,,,45.0621,44.0298,58.5312,63.9411,4.42965,1,6.768201463534505,114.97709320086811,4.762942860509853,1.9788969971494224,1.0672812667013862
